city_name,country,city_lat,city_lon,population,max_temp_ctrl,max_temp_ssp,temp_diff,timestamp_ctrl,timestamp_ssp,time_idx_ctrl,time_idx_ssp,cell_idx_ctrl,cell_idx_ssp,lat_ctrl,lon_ctrl,lat_ssp,lon_ssp
Kyoto,Japan,35.0319381,135.7480521,1805000,37.3986755371094,41.66042480468752,4.261749267578125,1952-08-07T06:00:00.000000000,2092-07-14T06:00:00.000000000,7593,36625,1244614,1238311,34.833038330078125,135.74143981933594,34.973636627197266,135.7433319091797
Mount Barker,Australia,-34.632784,117.6666056,1781,43.72319946289065,47.98360595703127,4.260406494140625,1950-02-21T06:00:00.000000000,2083-01-13T06:00:00.000000000,409,8865,5347810,5344644,-34.69244384765625,117.64854431152344,-34.62214279174805,117.7272720336914
Omolon,Russia,65.2499823,160.5000118,1050,28.230584716796898,32.48821411132815,4.25762939453125,1960-07-11T03:00:00.000000000,2084-08-06T03:00:00.000000000,30752,13432,254780,254780,65.20211029052734,160.3361358642578,65.20211029052734,160.3361358642578
Marion,United States of America,40.558337,-85.6591748,38297,40.1187683105469,44.3760925292969,4.25732421875,1950-07-16T21:00:00.000000000,2090-08-12T21:00:00.000000000,1574,31014,1000399,1000399,40.597537994384766,274.3281555175781,40.597537994384766,274.3281555175781
Tavda,Russia,58.0536515,65.25828,39480,36.7585388183594,41.0147644042969,4.2562255859375,1969-07-12T09:00:00.000000000,2088-07-15T12:00:00.000000000,57058,24947,420737,420737,58.03163146972656,65.29412078857422,58.03163146972656,65.29412078857422
Eséka,Cameroon,3.650409,10.766619,22221,35.58196411132815,39.8359313964844,4.25396728515625,1958-02-14T15:00:00.000000000,2088-02-19T15:00:00.000000000,23732,23772,3033291,3033291,3.690685272216797,10.738636016845703,3.690685272216797,10.738636016845703
Mongbwalu,Congo (Kinshasa),1.9504352,30.0332983,2819,35.31325683593752,39.5643249511719,4.251068115234375,1969-03-08T12:00:00.000000000,2085-02-21T12:00:00.000000000,56051,15027,3157963,3157963,1.9332160949707031,30.0,1.9332160949707031,30.0
Padangpanjang,Indonesia,-0.4495992,100.4166508,44096,28.680291748046898,32.93111572265627,4.250823974609375,1957-08-08T06:00:00.000000000,2091-03-20T06:00:00.000000000,22209,32769,3326908,3332021,-0.3866432309150696,100.48475646972656,-0.4569419920444488,100.35211181640624
Necochea,Argentina,-38.5599861,-58.7499905,80478,39.41127929687502,43.6613708496094,4.250091552734375,1960-01-16T18:00:00.000000000,2082-01-21T18:00:00.000000000,29341,6013,5514375,5514375,-38.48857498168945,301.2618713378906,-38.48857498168945,301.2618713378906
Svolvær,Norway,68.2332886,14.5666971,4197,26.280450439453148,30.528985595703148,4.24853515625,1954-07-17T15:00:00.000000000,2091-07-06T12:00:00.000000000,13268,33635,195323,195322,68.29524993896484,14.664536476135254,68.29524993896484,14.376996994018556
Mouila,Gabon,-1.8661535,11.0166813,28000,32.73320922851565,36.98015747070315,4.2469482421875,1952-08-22T15:00:00.000000000,2091-02-27T12:00:00.000000000,7716,32603,3432229,3437261,-1.8629173040390012,10.945945739746094,-1.9332160949707031,10.9546537399292
Zicheng,China,30.300436,111.5000052,237042,40.94100341796877,45.18779907226565,4.246795654296875,1960-07-30T06:00:00.000000000,2083-08-16T06:00:00.000000000,30905,10585,1451119,1454528,30.404216766357425,111.44366455078124,30.33391761779785,111.41852569580078
Santa Maria,United States of America,34.940127,-120.4366386,110705,41.7274108886719,45.9736267089844,4.2462158203125,1965-08-26T18:00:00.000000000,2081-07-09T21:00:00.000000000,45733,4446,1239220,1239220,34.973636627197266,239.69503784179688,34.973636627197266,239.69503784179688
Dundee,United Kingdom,56.470389,-3.0000084,151592,28.2416931152344,32.4866882324219,4.2449951171874964,1963-08-19T15:00:00.000000000,2090-07-28T15:00:00.000000000,39828,30892,465557,465556,56.41476058959961,357.1991577148437,56.41476058959961,357.012451171875
Fort Good Hope,Canada,66.2666128,-128.6333218,597,31.5844665527344,35.82927856445315,4.2448120117187464,1969-07-12T00:00:00.000000000,2082-07-09T21:00:00.000000000,57055,7366,234083,232716,66.256591796875,231.3157958984375,66.32688903808594,231.2023468017578
Paracuru,Brazil,-3.3995483,-39.0400308,21196,28.0991149902344,32.3420349121094,4.2429199218749964,1953-05-28T18:00:00.000000000,2090-06-05T18:00:00.000000000,9949,30469,3546263,3546263,-3.4094903469085693,320.8980712890625,-3.4094903469085693,320.8980712890625
Salinópolis,Brazil,-0.6094861,-47.3399893,40998,27.6027770996094,31.844079589843773,4.2413024902343714,1950-01-19T00:00:00.000000000,2083-06-07T18:00:00.000000000,143,10029,3345249,3350349,-0.5975395441055298,312.67242431640625,-0.6678382754325867,312.6352844238281
Chernyshevsky,Russia,63.0127545,112.4714188,5137,34.22307739257815,38.4632507324219,4.24017333984375,1950-07-26T06:00:00.000000000,2089-07-24T09:00:00.000000000,1649,27938,300757,300757,63.02284622192383,112.5,63.02284622192383,112.5
Naha,Japan,26.2071717,127.6729716,905238,29.541375732421898,33.7795349121094,4.2381591796875,1953-08-01T09:00:00.000000000,2090-08-28T09:00:00.000000000,10466,31138,1666566,1655630,26.115991592407227,127.55750274658205,26.326889038085938,127.5824203491211
Singida,Tanzania,-4.8196167,34.7400394,62432,31.133203125000023,35.36940917968752,4.2362060546875,1957-03-23T12:00:00.000000000,2091-09-19T12:00:00.000000000,21107,34235,3640445,3640445,-4.815465450286865,34.7121696472168,-4.815465450286865,34.7121696472168
Papeete,French Polynesia,-17.5333626,-149.5666694,131695,29.526788330078148,33.76217041015627,4.235382080078125,1951-03-03T03:00:00.000000000,2091-02-02T06:00:00.000000000,3408,32401,4453477,4449333,-17.4692440032959,210.3185272216797,-17.398944854736328,210.4628753662109
Bagamoyo,Tanzania,-6.4396212,38.8900187,82426,33.16048583984377,37.39421997070315,4.233734130859375,1968-04-07T12:00:00.000000000,2083-04-04T12:00:00.000000000,53371,9515,3751351,3751351,-6.432337284088135,38.85163497924805,-6.432337284088135,38.85163497924805
Wewak,Papua New Guinea,-3.5534924,143.6367,25143,30.435327148437523,34.66677246093752,4.2314453125,1950-12-20T03:00:00.000000000,2091-04-22T03:00:00.000000000,2824,33032,3558643,3558643,-3.6203866004943848,143.57664489746094,-3.6203866004943848,143.57664489746094
Fort William,United Kingdom,56.8164779,-5.1120758,9652,26.799737548828148,31.030419921875023,4.230682373046875,1959-08-10T15:00:00.000000000,2085-08-24T15:00:00.000000000,28068,16500,454037,454037,56.83655548095703,354.8949584960937,56.83655548095703,354.8949584960937
Lemsid,Morocco,26.5481866,-13.8481922,100,45.48201904296877,49.71163330078127,4.2296142578125,1967-08-02T15:00:00.000000000,2083-05-09T15:00:00.000000000,51380,9796,1646933,1646933,26.537784576416016,346.207275390625,26.537784576416016,346.207275390625
Bocas del Toro,Panama,9.3353501,-82.2474707,9883,28.120812988281276,32.34990844726565,4.2290954589843714,1951-08-29T18:00:00.000000000,2091-04-20T18:00:00.000000000,4845,33021,2655419,2655419,9.314586639404297,277.734375,9.314586639404297,277.734375
Forecariah,Guinea,9.4300021,-13.0979966,12358,40.09584960937502,44.32448730468752,4.2286376953125,1960-03-26T15:00:00.000000000,2091-02-19T15:00:00.000000000,29900,32540,2647093,2647092,9.45518398284912,346.930419921875,9.45518398284912,346.8521728515625
Tan Tan,Morocco,28.4303951,-11.1000308,64868,47.1506286621094,51.37807617187502,4.227447509765625,1950-08-01T15:00:00.000000000,2080-08-08T15:00:00.000000000,1700,1764,1553936,1553936,28.36555290222168,348.9670715332031,28.36555290222168,348.9670715332031
Fort-de-France,France,14.6104118,-61.0800291,253995,30.5034118652344,34.72957763671877,4.2261657714843714,1951-09-25T15:00:00.000000000,2089-09-29T15:00:00.000000000,5060,28476,2321242,2321242,14.586994171142578,298.9972229003906,14.586994171142578,298.9972229003906
Kericho,Kenya,-0.3595788,35.2800065,98852,31.393914794921898,35.61910400390627,4.225189208984375,1951-03-18T12:00:00.000000000,2092-03-20T12:00:00.000000000,3531,35699,3320861,3320861,-0.3163444697856903,35.2265625,-0.3163444697856903,35.2265625
Kanggye,North Korea,40.9732213,126.6032177,299514,37.82021484375002,42.04439697265627,4.22418212890625,1952-08-06T06:00:00.000000000,2092-08-05T06:00:00.000000000,7585,36801,982346,982346,41.01933288574219,126.59058380126952,41.01933288574219,126.59058380126952
Aiguá,Uruguay,-34.1999939,-54.7500021,2692,35.26210937500002,39.48626098632815,4.224151611328125,1950-01-28T18:00:00.000000000,2084-03-14T18:00:00.000000000,221,12277,5324030,5324030,-34.13005065917969,305.2565612792969,-34.13005065917969,305.2565612792969
Zamora,Ecuador,-4.0695849,-78.9699966,15276,26.707360839843773,30.931420898437523,4.22406005859375,1956-10-28T18:00:00.000000000,2091-03-20T18:00:00.000000000,19941,32773,3590040,3590040,-4.042179107666016,281.0758056640625,-4.042179107666016,281.0758056640625
Punakha,Bhutan,27.584154,89.8641347,5000,29.2990661621094,33.52303466796877,4.2239685058593714,1955-04-08T09:00:00.000000000,2085-04-26T06:00:00.000000000,15386,15537,1590395,1590395,27.592266082763672,89.89910125732422,27.592266082763672,89.89910125732422
Hachiōji,Japan,35.6577059,139.3260587,579399,35.37441406250002,39.59743652343752,4.2230224609375,1953-08-26T03:00:00.000000000,2080-07-31T03:00:00.000000000,10664,1696,1207066,1207066,35.6766242980957,139.22779846191406,35.6766242980957,139.22779846191406
Svetogorsk,Russia,61.1013208,28.9176558,30115,30.783105468750023,35.00478515625002,4.2216796875,1954-07-14T12:00:00.000000000,2089-06-24T12:00:00.000000000,13243,27699,345373,343713,61.05447769165039,28.774038314819336,61.124778747558594,28.843374252319336
Härnösand,Sweden,62.633997,17.9340036,17016,26.625939941406276,30.845056152343773,4.2191162109374964,1950-06-23T12:00:00.000000000,2082-08-22T12:00:00.000000000,1387,7715,308150,308150,62.67135238647461,17.862594604492188,62.67135238647461,17.862594604492188
Mindelo,Cape Verde,16.8837614,-25.0000092,70611,28.915368652343773,33.1342712402344,4.218902587890625,1951-09-30T21:00:00.000000000,2090-10-13T03:00:00.000000000,5102,31504,2185809,2185809,16.83655548095703,334.93780517578125,16.83655548095703,334.93780517578125
Roseau,Dominica,15.3010156,-61.387013,23336,27.247979736328148,31.465386962890648,4.2174072265625,1951-08-23T00:00:00.000000000,2090-08-28T15:00:00.000000000,4791,31140,2278344,2278344,15.289981842041016,298.5941772460937,15.289981842041016,298.5941772460937
Boulia,Australia,-22.8995984,139.9000288,600,45.56093750000002,49.7777038574219,4.216766357421875,1962-02-10T06:00:00.000000000,2080-12-12T06:00:00.000000000,35385,2769,4759931,4759931,-22.88224983215332,139.927001953125,-22.88224983215332,139.927001953125
Chesterfield Inlet,Canada,63.3382902,-90.7000816,374,19.792840576171898,24.005487060546898,4.212646484375,1955-07-22T18:00:00.000000000,2085-06-20T18:00:00.000000000,16229,15981,293718,295253,63.37434005737305,269.2950439453125,63.30403900146485,269.296875
Nouméa,New Caledonia,-22.2625278,166.4442852,93060,30.081567382812523,34.29338989257815,4.211822509765625,1952-02-18T03:00:00.000000000,2084-02-19T03:00:00.000000000,6224,12080,4729397,4729397,-22.31985855102539,166.50465393066406,-22.31985855102539,166.50465393066406
Cabo de Santo Agostinho,Brazil,-8.2899992,-35.0299913,146219,33.17073974609377,37.3808532714844,4.210113525390625,1950-03-05T15:00:00.000000000,2083-01-20T15:00:00.000000000,508,8924,3873153,3877821,-8.189806938171387,324.9400634765625,-8.26010513305664,324.9100341796875
Recife,Brazil,-8.06053182704913,-34.908765500024515,3651000,33.17073974609377,37.3808532714844,4.210113525390625,1950-03-05T15:00:00.000000000,2083-01-20T15:00:00.000000000,508,8924,3873153,3877821,-8.189806938171387,324.9400634765625,-8.26010513305664,324.9100341796875
Arica,Chile,-18.500022,-70.2899838,185999,30.878472900390648,35.0880065917969,4.20953369140625,1951-02-12T18:00:00.000000000,2091-02-09T18:00:00.000000000,3261,32461,4516083,4516083,-18.523725509643555,289.745361328125,-18.523725509643555,289.745361328125
Lalitpur,Nepal,27.6666175,85.3333337,337785,33.18685302734377,37.39425048828127,4.2073974609375,1959-05-04T06:00:00.000000000,2085-04-25T09:00:00.000000000,27281,15530,1583223,1583223,27.73286437988281,85.2471923828125,27.73286437988281,85.2471923828125
Kumbakonam,India,10.951296280928258,79.38752768454357,139264,43.0651794433594,47.27254638671877,4.207366943359375,1951-05-16T09:00:00.000000000,2091-05-08T09:00:00.000000000,4002,33162,2538958,2538958,11.07205581665039,79.3788833618164,11.07205581665039,79.3788833618164
Pori,Finland,61.4788947,21.7749393,76772,28.756372070312523,32.9615417480469,4.205169677734375,1954-07-18T09:00:00.000000000,2084-07-30T12:00:00.000000000,13274,13379,335439,335439,61.47627258300781,21.73170661926269,61.47627258300781,21.73170661926269
Rongzhag,China,30.950448,101.9166626,70000,27.175592041015648,31.380456542968773,4.204864501953125,1954-07-21T06:00:00.000000000,2090-09-08T09:00:00.000000000,13297,31226,1427277,1427277,30.89630889892578,101.92899322509766,30.89630889892578,101.92899322509766
Makokou,Gabon,0.5670829,12.8665942,17070,33.58162841796877,37.78566894531252,4.20404052734375,1950-02-18T12:00:00.000000000,2083-04-09T12:00:00.000000000,387,9555,3253943,3253943,0.5975395441055298,12.907523155212402,0.5975395441055298,12.907523155212402
Kokomo,United States of America,40.4867652,-86.133642,61121,40.30385742187502,44.50774536132815,4.203887939453125,1950-07-16T21:00:00.000000000,2091-08-22T21:00:00.000000000,1574,34014,1003226,1006062,40.52724075317383,273.8135681152344,40.456939697265625,273.93511962890625
Nieuw Nickerie,Suriname,5.9504236,-56.9899945,15992,32.09670410156252,36.29995117187502,4.2032470703125,1952-10-12T15:00:00.000000000,2090-10-17T15:00:00.000000000,8124,31540,2881601,2881600,5.940246105194092,303.07501220703125,5.940246105194092,303.0
Whanganui,New Zealand,-39.9326261,175.0393,43200,28.252374267578148,32.4550720214844,4.20269775390625,1952-02-07T00:00:00.000000000,2089-02-24T00:00:00.000000000,6135,26735,5571503,5571503,-39.89455032348633,175.10459899902344,-39.89455032348633,175.10459899902344
Minas,Uruguay,-34.3700093,-55.2300245,41180,35.31582031250002,39.5176940917969,4.201873779296875,1954-01-02T18:00:00.000000000,2080-01-29T18:00:00.000000000,11701,229,5333591,5333591,-34.34095001220703,304.7110595703125,-34.34095001220703,304.7110595703125
Mae Sot,Thailand,16.7161747,98.5707686,45781,39.3019958496094,43.5032897949219,4.2012939453125,1958-03-24T09:00:00.000000000,2084-03-17T09:00:00.000000000,24034,12298,2187245,2187245,16.76625633239746,98.5181655883789,16.76625633239746,98.5181655883789
Hoskins,Papua New Guinea,-5.4746155,150.4099816,871,29.996789550781276,34.19692382812502,4.2001342773437464,1951-05-12T03:00:00.000000000,2090-10-26T03:00:00.000000000,3968,31608,3685625,3690451,-5.448154449462891,150.39767456054688,-5.518453121185303,150.37313842773438
Bukhara,Uzbekistan,39.7800124,64.4300101,319476,48.71343383789065,52.91127929687502,4.197845458984375,1954-07-28T09:00:00.000000000,2091-07-23T09:00:00.000000000,13354,33770,1027218,1035836,39.89455032348633,64.51882934570312,39.68365478515625,64.5
Kempsey,Australia,-31.0873673,152.8220308,11840,41.80486450195315,46.00246582031252,4.197601318359375,1960-02-05T03:00:00.000000000,2080-10-29T03:00:00.000000000,29496,2416,5178167,5178167,-31.03690528869629,152.7758026123047,-31.03690528869629,152.7758026123047
Cape Town,South Africa,-33.9180651,18.4330423,3215000,39.84014282226565,44.0352722167969,4.19512939453125,1955-02-09T12:00:00.000000000,2091-05-10T12:00:00.000000000,14923,33179,5302227,5315082,-33.70825958251953,18.670806884765625,-33.98945617675781,18.65168571472168
Sakata,Japan,38.9200391,139.8500577,100446,35.61098632812502,39.80544433593752,4.1944580078125,1952-08-08T06:00:00.000000000,2091-08-20T03:00:00.000000000,7601,33992,1068357,1071282,38.91036987304688,139.98631286621094,38.84006881713867,139.91802978515625
Río Tercero,Argentina,-32.1796004,-64.1200245,53389,38.7364440917969,42.93023071289065,4.19378662109375,1966-01-01T18:00:00.000000000,2092-02-07T18:00:00.000000000,46757,35365,5236231,5236231,-32.23198699951172,295.8232421875,-32.23198699951172,295.8232421875
Lobito,Angola,-12.3700085,13.54123,207932,35.76104125976565,39.94704589843752,4.186004638671875,1959-07-12T12:00:00.000000000,2091-05-08T12:00:00.000000000,27835,33163,4146776,4146776,-12.478031158447266,13.658536911010742,-12.478031158447266,13.658536911010742
Jayapura,Indonesia,-2.5329862,140.69998,169341,30.2512145996094,34.43630371093752,4.1850891113281214,1950-11-27T03:00:00.000000000,2091-04-22T03:00:00.000000000,2640,33032,3489156,3489157,-2.6362037658691406,140.5934295654297,-2.6362037658691406,140.6656036376953
Dar es Salaam,Tanzania,-6.7980667,39.266396,2930000,33.3007751464844,37.48494873046877,4.184173583984375,1953-10-10T09:00:00.000000000,2088-01-08T09:00:00.000000000,11026,23434,3789416,3789415,-6.994727611541748,39.18987274169922,-6.994727611541748,39.11392593383789
Cangzhou,China,38.3203858,116.8700134,527681,43.7072692871094,47.89019165039065,4.18292236328125,1960-06-21T06:00:00.000000000,2090-08-15T06:00:00.000000000,30593,31033,1088729,1091685,38.41827774047852,116.70731353759766,38.34797668457031,117.03653717041016
Suva,Fiji,-18.1330159,178.4417073,175399,29.615167236328148,33.7962585449219,4.18109130859375,1963-01-28T03:00:00.000000000,2085-03-11T03:00:00.000000000,38200,15168,4498451,4498451,-18.242530822753903,178.3317108154297,-18.242530822753903,178.3317108154297
Silvassa,India,20.2665782,73.0166178,27359,42.7902770996094,46.97121582031252,4.180938720703125,1950-04-08T09:00:00.000000000,2088-04-07T09:00:00.000000000,778,24154,1982808,1986793,20.28119468688965,73.01204681396484,20.21089553833008,73.02909088134766
Acaraú,Brazil,-2.8896053,-40.1199907,28389,31.788537597656276,35.96596679687502,4.1774291992187464,1950-08-09T15:00:00.000000000,2088-08-14T15:00:00.000000000,1764,25188,3511553,3511553,-2.9173989295959477,319.8149719238281,-2.9173989295959477,319.8149719238281
Hopedale,Canada,55.4499603,-60.216671,442,30.687921142578148,34.8632751464844,4.17535400390625,1954-08-03T18:00:00.000000000,2089-06-20T18:00:00.000000000,13405,27669,492652,492652,55.43058013916016,299.758056640625,55.43058013916016,299.758056640625
Yurga,Russia,55.7257575,84.8854024,84220,39.23635253906252,43.4114929199219,4.175140380859375,1969-07-20T09:00:00.000000000,2090-08-21T09:00:00.000000000,57122,31082,481603,481603,55.782073974609375,84.86761474609375,55.782073974609375,84.86761474609375
Hamhung,North Korea,39.912002,127.5434883,773000,38.6505065917969,42.8227478027344,4.1722412109375,1952-08-05T03:00:00.000000000,2083-07-01T06:00:00.000000000,7576,10217,1021993,1024854,40.03514862060547,127.51049041748048,39.96485137939453,127.45809936523438
Kourou,France,5.1599809,-52.6499494,24029,27.610406494140648,31.781884765625023,4.171478271484375,1967-08-04T15:00:00.000000000,2091-08-18T15:00:00.000000000,51396,33980,2939563,2939563,5.096660614013672,307.3514709472656,5.096660614013672,307.3514709472656
Oban,New Zealand,-46.8876496,168.1665937,310,19.807183837890648,23.978448486328148,4.1712646484375,1954-01-04T06:00:00.000000000,2082-02-03T06:00:00.000000000,11713,6113,5835791,5835791,-46.854129791259766,168.20388793945312,-46.854129791259766,168.20388793945312
Nottingham,United Kingdom,52.941084202004,-1.1657063345433347,825600,33.80327758789065,37.9732604980469,4.16998291015625,1963-08-19T15:00:00.000000000,2082-08-22T15:00:00.000000000,39828,7716,564938,564938,52.970123291015625,358.9830627441406,52.970123291015625,358.9830627441406
Huasco,Chile,-28.4695943,-71.2200045,2558,23.940881347656276,28.110070800781276,4.169189453125,1951-06-14T15:00:00.000000000,2082-04-22T21:00:00.000000000,4236,6742,5055501,5055501,-28.50615119934082,288.839599609375,-28.50615119934082,288.839599609375
Hughes,United States of America,66.0491842,-154.2549878,78,29.425012207031276,33.59258422851565,4.1675720214843714,1964-07-08T00:00:00.000000000,2089-07-15T03:00:00.000000000,42415,27864,236730,236730,66.1159896850586,205.63954162597656,66.1159896850586,205.63954162597656
Teller,United States of America,65.2635991,-166.3607864,83,24.641076660156276,28.8085876464844,4.167510986328125,1950-08-05T21:00:00.000000000,2080-07-09T21:00:00.000000000,1734,1526,253486,253486,65.27240753173828,193.6516876220703,65.27240753173828,193.6516876220703
Haugesund,Norway,59.4119149,5.2774967,40321,27.909387207031276,32.07479248046877,4.1654052734374964,1950-08-29T12:00:00.000000000,2091-06-23T15:00:00.000000000,1923,33532,386306,384550,59.3673095703125,5.318181991577148,59.43760681152344,5.330296039581299
La Scie,Canada,49.9670134,-55.5830003,817,27.027856445312523,31.1906677246094,4.1628112792968786,1954-08-01T15:00:00.000000000,2088-07-11T21:00:00.000000000,13388,24918,659705,657410,49.94727325439453,304.3379821777344,50.017574310302734,304.3979187011719
Praia,Cape Verde,14.916698,-23.5166889,113364,28.820703125000023,32.9791198730469,4.158416748046875,1950-09-24T21:00:00.000000000,2092-09-24T21:00:00.000000000,2134,37206,2304482,2308779,14.868189811706545,336.3466796875,14.797890663146973,336.4525146484375
Angra do Heroísmo,Portugal,38.6503915,-27.2166698,12045,24.863458251953148,29.021691894531276,4.1582336425781286,1960-08-09T21:00:00.000000000,2091-09-08T21:00:00.000000000,30990,34150,1081658,1081657,38.629173278808594,332.8163146972656,38.629173278808594,332.6938781738281
Matsue,Japan,35.466994,133.0666475,156811,34.36873779296877,38.52504882812502,4.15631103515625,1963-07-31T03:00:00.000000000,2092-08-17T03:00:00.000000000,39672,36896,1219474,1219476,35.39543151855469,132.9833526611328,35.39543151855469,133.2138214111328
Kayunga,Uganda,0.7025,32.8886111,21704,32.47561035156252,36.6312194824219,4.155609130859375,1957-03-06T12:00:00.000000000,2090-02-15T12:00:00.000000000,20971,29587,3244030,3244030,0.7381370663642883,32.91993713378906,0.7381370663642883,32.91993713378906
Bordertown,Australia,-36.3161955,140.7666426,2583,43.87468872070315,48.02810058593752,4.153411865234375,1951-12-06T03:00:00.000000000,2082-01-12T03:00:00.000000000,5632,5936,5422807,5422807,-36.37961196899414,140.69100952148438,-36.37961196899414,140.69100952148438
Brus Laguna,Honduras,15.7504197,-84.4799962,4067,34.70784912109377,38.86031494140627,4.1524658203125,1960-05-06T18:00:00.000000000,2091-04-19T18:00:00.000000000,30229,33013,2252528,2252528,15.711774826049805,275.513671875,15.711774826049805,275.513671875
Wyndham,Australia,-15.594524745058166,128.2243231160757,800,43.56804809570315,47.71926269531252,4.151214599609375,1950-11-21T06:00:00.000000000,2082-11-25T06:00:00.000000000,2593,8473,4343421,4339170,-15.641475677490234,128.2203369140625,-15.57117748260498,128.18438720703125
Lorengau,Papua New Guinea,-2.032002,147.2799966,5806,28.672540283203148,32.82253417968752,4.149993896484375,1951-01-10T00:00:00.000000000,2091-05-07T12:00:00.000000000,2991,33155,3444192,3444192,-2.0035150051116943,147.32484436035156,-2.0035150051116943,147.32484436035156
Mildura,Australia,-34.1850077,142.1513643,47867,45.34536132812502,49.4951110839844,4.149749755859375,1950-01-03T03:00:00.000000000,2092-12-29T06:00:00.000000000,16,37969,5325777,5322582,-34.20035171508789,142.21804809570312,-34.13005065917969,142.15269470214844
Ertis,Kazakhstan,53.3453085,75.449906,9216,41.03170166015627,45.18142089843752,4.14971923828125,1967-08-08T09:00:00.000000000,2090-08-20T12:00:00.000000000,51426,31075,552701,552701,53.32161712646485,75.4562759399414,53.32161712646485,75.4562759399414
Dawson City,Canada,64.0666437,-139.4166687,1319,28.313195800781276,32.46108398437502,4.1478881835937464,1958-08-12T00:00:00.000000000,2082-07-08T00:00:00.000000000,25159,7351,279880,279881,64.00702667236328,220.4278106689453,64.00702667236328,220.6684417724609
Burnie,Australia,-41.0666032,145.9166642,19972,25.1262145996094,29.273736572265648,4.1475219726562464,1955-02-17T06:00:00.000000000,2091-02-04T03:00:00.000000000,14985,32416,5619455,5619455,-41.089630126953125,145.92857360839844,-41.089630126953125,145.92857360839844
Kimpese,Congo (Kinshasa),-5.549598,14.4333203,10578,35.6585632324219,39.80587158203127,4.147308349609375,1951-03-07T12:00:00.000000000,2083-03-17T15:00:00.000000000,3443,9372,3688629,3688629,-5.518453121185303,14.402984619140623,-5.518453121185303,14.402984619140623
Il'pyrskiy,Russia,59.9673883,164.1720053,10,20.425439453125023,24.570764160156276,4.1453247070312536,1950-08-01T03:00:00.000000000,2084-07-13T03:00:00.000000000,1696,13240,371406,371406,60.0,164.1299285888672,60.0,164.1299285888672
Tumbes,Peru,-3.5700289,-80.4599832,109223,32.0372253417969,36.18157348632815,4.14434814453125,1950-01-03T18:00:00.000000000,2090-10-30T15:00:00.000000000,21,31644,3565436,3565436,-3.690685272216797,279.6428527832031,-3.690685272216797,279.6428527832031
Linyi,China,35.0819351,118.3280301,2082000,39.46895751953127,43.6118103027344,4.142852783203125,1953-08-04T06:00:00.000000000,2084-08-07T06:00:00.000000000,10489,13441,1241306,1238158,34.90333938598633,118.09644317626952,34.973636627197266,118.24650573730467
San Francisco,Argentina,-31.4300338,-62.0899675,59062,39.82766113281252,43.96770629882815,4.140045166015625,1960-02-06T18:00:00.000000000,2092-01-21T18:00:00.000000000,29509,35229,5196330,5196330,-31.388399124145508,297.9236145019531,-31.388399124145508,297.9236145019531
Qeqertasuaq,Greenland,69.2441639,-53.5652385,10,15.243035888671898,19.382348632812523,4.139312744140625,1962-07-27T00:00:00.000000000,2084-07-08T03:00:00.000000000,36719,13200,179182,179182,69.27943420410156,306.4214172363281,69.27943420410156,306.4214172363281
North Shore,New Zealand,-36.7912685,174.7758388,205605,28.406518554687523,32.54421386718752,4.1376953125,1969-02-07T00:00:00.000000000,2089-02-24T00:00:00.000000000,55815,26735,5444476,5444475,-36.8717041015625,174.7894744873047,-36.8717041015625,174.67105102539062
Atbasar,Kazakhstan,51.8218872,68.3477038,35819,40.11568603515627,44.2525573730469,4.136871337890625,1960-08-16T09:00:00.000000000,2092-07-22T06:00:00.000000000,31042,36689,597700,597700,51.845340728759766,68.4460678100586,51.845340728759766,68.4460678100586
Columbus,United States of America,39.9819202,-82.9919555,1270000,40.64107666015627,44.77288208007815,4.131805419921875,1959-07-02T18:00:00.000000000,2091-08-24T18:00:00.000000000,27757,34029,1023181,1023181,40.03514862060547,277.0489501953125,40.03514862060547,277.0489501953125
Melton,Australia,-37.6895483,144.570028,32368,43.11504516601565,47.2458435058594,4.13079833984375,1951-12-06T03:00:00.000000000,2092-12-29T06:00:00.000000000,5632,37969,5480418,5480417,-37.71529006958008,144.62567138671875,-37.71529006958008,144.50534057617188
Okayama,Japan,34.6720296,133.9170865,866092,38.4721618652344,42.59588012695315,4.12371826171875,1952-08-08T06:00:00.000000000,2092-07-14T06:00:00.000000000,7601,36625,1257253,1257253,34.55184555053711,134.03530883789062,34.55184555053711,134.03530883789062
Wick,United Kingdom,58.4332925,-3.0833625,7147,19.543115234375023,23.665490722656276,4.1223754882812536,1969-08-12T15:00:00.000000000,2085-08-25T15:00:00.000000000,57308,16508,411268,411268,58.453426361083984,356.8211975097656,58.453426361083984,356.8211975097656
Radisson,Canada,53.7836279,-77.616565,270,32.66781005859377,36.78972778320315,4.121917724609375,1960-08-15T18:00:00.000000000,2090-07-25T21:00:00.000000000,31037,30870,541351,541351,53.743408203125,282.2884521484375,53.743408203125,282.2884521484375
Hoonah,United States of America,58.1154049,-135.438617,361,29.600885009765648,33.7210632324219,4.12017822265625,1958-08-11T00:00:00.000000000,2089-07-12T21:00:00.000000000,25151,27846,419715,419715,58.101932525634766,224.6069793701172,58.101932525634766,224.6069793701172
Kisumu,Kenya,-0.0900346,34.750013,395615,35.03505859375002,39.15520629882815,4.120147705078125,1957-03-06T12:00:00.000000000,2091-03-05T12:00:00.000000000,20971,32651,3305473,3310604,-0.1054481491446495,34.86360168457031,-0.1757469177246093,34.82059097290039
